i,split,status,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mutation_params,generation_strategy,timestamp,all_changes,any_changes,jaccards
40,"(None, 10, 0)",good,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,117","sync_1834,sync_827,sync_1243,sync_1076,sync_1715,sync_3178,sync_2620,sync_181,sync_1773,sync_1416,sync_2828,sync_2188,sync_1085,sync_889,sync_1373,sync_1412,sync_1725,sync_1835,sync_1851,sync_1967,sync_1594,sync_2204,sync_1327,sync_1064,sync_2511,sync_2843,sync_936,sync_913,sync_1092,sync_1859,sync_1045,sync_3041,sync_1852,sync_2202,sync_2658,sync_1698,sync_2279,sync_2055,sync_2542,sync_1397,sync_2185,sync_1826,sync_2790,sync_3042,sync_821,sync_2350,sync_69,sync_542,sync_520,del_1847,add_117",1,"(0, 7)","(2, 3)",117.494,78.185,1.439,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",8.217222222222224,14.368222222222222,87.66477777777777
40,"(None, 1, 5)",NoTargetStatesError,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,117","sync_1834,sync_827,sync_1243,sync_1076,sync_1715,sync_3178,sync_2620,sync_181,sync_1773,sync_1416,sync_2828,sync_2188,sync_1085,sync_889,sync_1373,sync_1412,sync_1725,sync_1835,sync_1851,sync_1967,sync_1594,sync_2204,sync_1327,sync_1064,sync_2511,sync_2843,sync_936,sync_913,sync_1092,sync_1859,sync_1045,sync_3041,sync_1852,sync_2202,sync_2658,sync_1698,sync_2279,sync_2055,sync_2542,sync_1397,sync_2185,sync_1826,sync_2790,sync_3042,sync_821,sync_2350,sync_69,sync_542,sync_520,del_1847,add_117",1,"(0, 7)","(2, 3)",117.494,78.185,1.439,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",1.08,1.35,98.74
40,"(None, 5, 5)",NoTargetStatesError,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,117","sync_1834,sync_827,sync_1243,sync_1076,sync_1715,sync_3178,sync_2620,sync_181,sync_1773,sync_1416,sync_2828,sync_2188,sync_1085,sync_889,sync_1373,sync_1412,sync_1725,sync_1835,sync_1851,sync_1967,sync_1594,sync_2204,sync_1327,sync_1064,sync_2511,sync_2843,sync_936,sync_913,sync_1092,sync_1859,sync_1045,sync_3041,sync_1852,sync_2202,sync_2658,sync_1698,sync_2279,sync_2055,sync_2542,sync_1397,sync_2185,sync_1826,sync_2790,sync_3042,sync_821,sync_2350,sync_69,sync_542,sync_520,del_1847,add_117",1,"(0, 7)","(2, 3)",117.494,78.185,1.439,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.9502,1.0204000000000002,99.003
40,"(None, 10, 5)",NoTargetStatesError,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,117","sync_1834,sync_827,sync_1243,sync_1076,sync_1715,sync_3178,sync_2620,sync_181,sync_1773,sync_1416,sync_2828,sync_2188,sync_1085,sync_889,sync_1373,sync_1412,sync_1725,sync_1835,sync_1851,sync_1967,sync_1594,sync_2204,sync_1327,sync_1064,sync_2511,sync_2843,sync_936,sync_913,sync_1092,sync_1859,sync_1045,sync_3041,sync_1852,sync_2202,sync_2658,sync_1698,sync_2279,sync_2055,sync_2542,sync_1397,sync_2185,sync_1826,sync_2790,sync_3042,sync_821,sync_2350,sync_69,sync_542,sync_520,del_1847,add_117",1,"(0, 7)","(2, 3)",117.494,78.185,1.439,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.4751,0.5102,99.5015
41,"(None, 1, 0)",good,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,sync_1040,sync_122,add_374,del_996",1,"(9, 12)","(6,)",109.414,1.587,1.833,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
41,"(None, 10, 0)",good,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1434,122,996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,add_1434,del_1040,sync_122,sync_996",1,"(9, 12)","(3,)",109.414,73.986,1.871,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
41,"(None, 1, 5)",NoTargetStatesError,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1434,122,996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,add_1434,del_1040,sync_122,sync_996",1,"(9, 12)","(3,)",109.414,73.986,1.871,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
41,"(None, 5, 5)",NoTargetStatesError,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1434,122,996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,add_1434,del_1040,sync_122,sync_996",1,"(9, 12)","(3,)",109.414,73.986,1.871,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
41,"(None, 10, 5)",NoTargetStatesError,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1434,122,996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,add_1434,del_1040,sync_122,sync_996",1,"(9, 12)","(3,)",109.414,73.986,1.871,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
42,"(None, 1, 0)",good,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,11","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,sync_2755,sync_1600,sync_483,sync_1906,sync_1369,sync_675,add_11,del_1767",1,"(7,)","(2, 3)",118.522,1.483,1.481,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
42,"(None, 10, 0)",bad,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,279,675","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,sync_2755,sync_1600,sync_483,sync_1906,sync_1369,add_279,sync_675,del_1767",2,"(7,)","(11, 7)",118.522,85.942,1.229,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",1.3375555555555556,1.3375555555555556,68.94233333333334
42,"(None, 1, 5)",bad,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1232,483,1906,1369,675,1767","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,sync_2755,add_1232,del_1600,sync_483,sync_1906,sync_1369,sync_675,sync_1767",1,"(7,)","(12, 13, 7)",118.522,2.706,1.22,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.216,0.216,69.145
42,"(None, 5, 5)",bad,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,1232,472,483,1906,1369,675,1767","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,add_1232,del_2755,add_472,del_1600,sync_483,sync_1906,sync_1369,sync_675,sync_1767",2,"(7,)","(12, 13, 7)",118.522,26.356,1.24,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.07020000000000001,0.07020000000000001,71.1096
42,"(None, 10, 5)",bad,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,1232,472,483,1906,1369,675,1767","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,add_1232,del_2755,add_472,del_1600,sync_483,sync_1906,sync_1369,sync_675,sync_1767",2,"(7,)","(12, 13, 7)",118.522,47.261,1.127,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.035100000000000006,0.035100000000000006,73.2607
43,"(None, 1, 0)",good,"1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,433","1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,89","sync_1011,sync_464,sync_98,sync_97,sync_45,sync_125,sync_715,sync_210,sync_741,sync_218,sync_965,sync_1009,sync_744,sync_539,sync_377,sync_63,sync_65,sync_759,sync_78,sync_990,sync_991,sync_114,sync_644,sync_1002,sync_663,sync_848,sync_295,sync_1005,sync_1006,sync_703,sync_156,sync_734,sync_190,sync_215,sync_981,sync_1019,sync_323,sync_529,sync_971,sync_212,sync_27,sync_677,sync_278,sync_1001,sync_857,sync_620,sync_161,sync_776,sync_738,add_89,del_433",1,"(0, 14)","(3, 13)",120.289,0.785,2.316,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
43,"(None, 10, 0)",bad,"1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,433","1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,2618","sync_1011,sync_464,sync_98,sync_97,sync_45,sync_125,sync_715,sync_210,sync_741,sync_218,sync_965,sync_1009,sync_744,sync_539,sync_377,sync_63,sync_65,sync_759,sync_78,sync_990,sync_991,sync_114,sync_644,sync_1002,sync_663,sync_848,sync_295,sync_1005,sync_1006,sync_703,sync_156,sync_734,sync_190,sync_215,sync_981,sync_1019,sync_323,sync_529,sync_971,sync_212,sync_27,sync_677,sync_278,sync_1001,sync_857,sync_620,sync_161,sync_776,sync_738,add_2618,del_433",1,"(0, 14)","(0, 1, 8, 14)",120.289,73.94,2.084,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",1.5145555555555557,16.88411111111111,74.39822222222223
43,"(None, 1, 5)",NoTargetStatesError,"1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,433","1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,2618","sync_1011,sync_464,sync_98,sync_97,sync_45,sync_125,sync_715,sync_210,sync_741,sync_218,sync_965,sync_1009,sync_744,sync_539,sync_377,sync_63,sync_65,sync_759,sync_78,sync_990,sync_991,sync_114,sync_644,sync_1002,sync_663,sync_848,sync_295,sync_1005,sync_1006,sync_703,sync_156,sync_734,sync_190,sync_215,sync_981,sync_1019,sync_323,sync_529,sync_971,sync_212,sync_27,sync_677,sync_278,sync_1001,sync_857,sync_620,sync_161,sync_776,sync_738,add_2618,del_433",1,"(0, 14)","(0, 1, 8, 14)",120.289,73.94,2.084,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.027,14.143,74.861
43,"(None, 5, 5)",NoTargetStatesError,"1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,433","1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,2618","sync_1011,sync_464,sync_98,sync_97,sync_45,sync_125,sync_715,sync_210,sync_741,sync_218,sync_965,sync_1009,sync_744,sync_539,sync_377,sync_63,sync_65,sync_759,sync_78,sync_990,sync_991,sync_114,sync_644,sync_1002,sync_663,sync_848,sync_295,sync_1005,sync_1006,sync_703,sync_156,sync_734,sync_190,sync_215,sync_981,sync_1019,sync_323,sync_529,sync_971,sync_212,sync_27,sync_677,sync_278,sync_1001,sync_857,sync_620,sync_161,sync_776,sync_738,add_2618,del_433",1,"(0, 14)","(0, 1, 8, 14)",120.289,73.94,2.084,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0054,7.508800000000001,85.83840000000001
43,"(None, 10, 5)",NoTargetStatesError,"1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,433","1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,2618","sync_1011,sync_464,sync_98,sync_97,sync_45,sync_125,sync_715,sync_210,sync_741,sync_218,sync_965,sync_1009,sync_744,sync_539,sync_377,sync_63,sync_65,sync_759,sync_78,sync_990,sync_991,sync_114,sync_644,sync_1002,sync_663,sync_848,sync_295,sync_1005,sync_1006,sync_703,sync_156,sync_734,sync_190,sync_215,sync_981,sync_1019,sync_323,sync_529,sync_971,sync_212,sync_27,sync_677,sync_278,sync_1001,sync_857,sync_620,sync_161,sync_776,sync_738,add_2618,del_433",1,"(0, 14)","(0, 1, 8, 14)",120.289,73.94,2.084,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0027,4.761100000000001,89.5904
44,"(None, 1, 0)",bad,"1482,1356,194,538,139,36,2140,201,775,1209,2321,1177,1131,1412,2744,1440,390,389,1305,523,772,1020,732,773,1203,1157,2260,533,2671,827,1335,1322,920,2741,1089,735,837,1307,2476,745,930,1605,1371,2910,2062,1698,1228,1083,1037,640","1482,1356,194,538,139,36,2140,201,775,1209,2321,1177,1131,1412,2744,1440,390,389,1305,523,772,1020,732,773,1203,1157,2260,533,2671,827,1335,1322,920,2741,1089,735,837,1307,2476,745,930,1605,1371,2910,2062,1698,1228,1083,1037,15","sync_1482,sync_1356,sync_194,sync_538,sync_139,sync_36,sync_2140,sync_201,sync_775,sync_1209,sync_2321,sync_1177,sync_1131,sync_1412,sync_2744,sync_1440,sync_390,sync_389,sync_1305,sync_523,sync_772,sync_1020,sync_732,sync_773,sync_1203,sync_1157,sync_2260,sync_533,sync_2671,sync_827,sync_1335,sync_1322,sync_920,sync_2741,sync_1089,sync_735,sync_837,sync_1307,sync_2476,sync_745,sync_930,sync_1605,sync_1371,sync_2910,sync_2062,sync_1698,sync_1228,sync_1083,sync_1037,add_15,del_640",1,"(3,)","(11, 3, 13)",120.869,5.405,2.492,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
44,"(None, 10, 0)",bad,"1482,1356,194,538,139,36,2140,201,775,1209,2321,1177,1131,1412,2744,1440,390,389,1305,523,772,1020,732,773,1203,1157,2260,533,2671,827,1335,1322,920,2741,1089,735,837,1307,2476,745,930,1605,1371,2910,2062,1698,1228,1083,1037,640","1482,1356,194,538,139,36,2140,201,775,1209,2321,1177,1131,1412,2744,1440,390,389,1305,523,772,1020,732,773,1203,1157,2260,533,2671,827,1335,1322,920,2741,1089,735,837,1307,2476,745,930,1605,1371,2910,2062,1698,1228,1083,1037,15","sync_1482,sync_1356,sync_194,sync_538,sync_139,sync_36,sync_2140,sync_201,sync_775,sync_1209,sync_2321,sync_1177,sync_1131,sync_1412,sync_2744,sync_1440,sync_390,sync_389,sync_1305,sync_523,sync_772,sync_1020,sync_732,sync_773,sync_1203,sync_1157,sync_2260,sync_533,sync_2671,sync_827,sync_1335,sync_1322,sync_920,sync_2741,sync_1089,sync_735,sync_837,sync_1307,sync_2476,sync_745,sync_930,sync_1605,sync_1371,sync_2910,sync_2062,sync_1698,sync_1228,sync_1083,sync_1037,add_15,del_640",1,"(3,)","(11, 3, 13)",120.869,66.639,2.232,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",39.583111111111116,39.583111111111116,53.403777777777776
